,press,title,url,content,like,dislike,time_written,re_reply,query
54,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,회장 아들이라고 해서 이럴수도 있지만 문제는 내가 군생활했던 70년대 후반에도 이러한 일이 비일비재했는데 아직까지도 바뀌지안고 있다는것이다 군내의 막강한 사람과 이사병의 집안이 절친한 사이일때도 이렇게 될 수 있는데 누구랑 누가 잘 아는사이라 그랬는지 곡 밝혀서 이기회에 우리나라 군대에 만연해 있는 적폐를 청산해야 할것이다,25,0,2020.06.13. 07:03,0,공군 특혜
55,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,어떻게 점점더 썩어가나  온동네에 냄새가 진동을 하네,6,0,2020.06.13. 07:03,0,공군 특혜
56,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,새삼스럽게 이제서야 호둘갑? 연줄과 빽으로 좋은 부대 좋은 보직 받는거 다 아는거 아닌가? 그래도 요 얄미운놈 빼고 많이 투명해졌다. 다 민주화 덕이다. 문제는 목숨걸고 국토 수호의 의무를 다하려 가는 것인데 엄마들의 입김이 일선 사단을 좌지 우지 한다는 것이다. 이제는 자식을 좀 군을 믿고 맡겨라!,11,3,2020.06.13. 07:01,0,공군 특혜
57,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,회사명 밝혀라~ 국민들이 서민병사로 만들어줄게~,21,0,2020.06.13. 06:58,1,공군 특혜
58,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,특수부대  특수 병과  에서  가장  많지  일반  땅개들은  꿈도  못꾸지  특수병과  아무나  못가지,1,1,2020.06.13. 06:58,0,공군 특혜
59,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,당나라 에 무슨감찰을 ..,4,1,2020.06.13. 06:52,0,공군 특혜
60,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,전혀 달라지질않는구나. 군대는.,6,0,2020.06.13. 06:43,0,공군 특혜
61,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,부사관 정신 제대로 박혔네,4,0,2020.06.13. 06:42,1,공군 특혜
62,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,암튼엄청난사건이긴하네.줄줄이옷벗어야지.특혜준놈들주루룩~~근데.부사관한테빨래시킨건아니네.젱속똑바로뽑자.,8,0,2020.06.13. 06:34,0,공군 특혜
63,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,NICE,2,1,2020.06.13. 06:33,0,공군 특혜
64,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,우리나라 군대가 개판 됐네.해당 부대장  짤라라.,10,0,2020.06.13. 06:30,0,공군 특혜
65,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,https://news.v.daum.net/v/20200612190508708나이스.,0,0,2020.06.13. 06:18,0,공군 특혜
66,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,직을건 부사관만 억울해지겠다. 기울어진 운동장은 아직 기울어져 있다. 부사관 빼고 이일과 관련 있는 사람들은 모두 부사관 보다 돈 많고 권력도 쎄다. 마치 이재용이처럼 그들의 카르텔은 법으로는 절대 못 이긴다. 그래서 그 카르텔에 기생하는 벌래들이 많은거구 .... 세상은 착한 정의만으로는 변하지 않는다,7,0,2020.06.13. 06:01,1,공군 특혜
67,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,자녀문제사과 부모얼굴나오고  사표뉴스도 ...,6,0,2020.06.13. 05:41,0,공군 특혜
68,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,대한민국군대는 변한게없구나 갈수록 추잡한군대 변한게없네,12,0,2020.06.13. 05:21,0,공군 특혜
69,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,오고간게 있었을텐데 뭐 받아 처먹은 군 관계자도 잡티 족쳐야함,8,0,2020.06.13. 05:09,0,공군 특혜
70,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,진짜  더러운  나라다,0,0,2020.06.13. 04:57,0,공군 특혜
71,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,실명을 밝혀라. 역사 안에서 동서고금을 막론하고 한 국가와 민족이 망하는 건 언제나 이런 문제 때문이다. 저런 놈과 그 가족들이 이 사회에 저지를 온갖 악행은 불문가지다. 정의와 평등은 어떤 무엇보다 우선하는 가치다. 그렇지 않으면 어느 누구도 그 사회와 국가에 충성하지 않는다.,15,0,2020.06.13. 04:46,0,공군 특혜
72,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,당나라 군대 놀랍지도 않다 요즘 군대가 군대이고 군인이  군인인가   북한의  지방정권인  문재인 정권이 원하는대로 가고있네   쥐새끼 닭똥고 갉아먹으면  정작 닭은 간지러워 좋아 한다는데   우리나라가 그꼴  나겠다,6,6,2020.06.13. 03:55,1,공군 특혜
73,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,신용평가회사 중에 대기업에 NICE 나이스 밖에 없냐? 왜 다들 나이스그룹 부회장 아들이라고 생각하는 건지 ㅡㅡ,1,7,2020.06.13. 03:36,2,공군 특혜
74,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,졸병이 공군막사   지배하는 재벌피붙이....,4,0,2020.06.13. 03:25,0,공군 특혜
75,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,군바리들 뒷돈 받아 쳐!  묵을돈 진짜 없나보다,0,0,2020.06.13. 03:06,0,공군 특혜
76,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,나이스홀딩스 최영부회장아드님!,7,0,2020.06.13. 02:53,0,공군 특혜
77,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,이런 새끼 때문에 군대는 영창이라는 것이 있다. 영창에 쳐넣어서  남은  군생활  복무시켜라. 다른 타 병사들에게  암덩이가  전이된다.,11,0,2020.06.13. 02:33,0,공군 특혜
78,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,인구절벽이라고  아이  낳으라고 지라 ㄹ 떨지마라 ~~~  금수저니 은수저니 하면서   ~~ 세금 걷을라고 아이 낳으라고 하는거냐 ?? 금수저들이  10명씩 낳아라 지들끼리 왕족 놀이하면서 살면 되겠다 군대도 가고 대학도 가고,13,0,2020.06.13. 02:19,0,공군 특혜
79,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,저러는게 자식을 아끼는게 아닌데 쯧쯧 모기업 부회장이란 사람이 자식농사를 이딴식으로사랑하면 강하게 키워야지 군대는 왜 보냈누 차라리 빽써서 빼지 머하는 짓이고,17,0,2020.06.13. 02:13,0,공군 특혜
80,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,정확히 확인 조사하고 진실이면 제대로 처벌하길.,6,1,2020.06.13. 02:07,0,공군 특혜
81,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,썩은게 아니라 골마터젓다.이게 군대냐.하급병사가  상관을 심부름을 시키는 군대가 세상천지에 대한민국 어쩌다가 여기까지 왔냐,14,0,2020.06.13. 01:55,0,공군 특혜
82,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,이제 한국 징병제의 한계가 왔습니다. 모병제로 전환하고 제대로된 군대를 만들어야,0,1,2020.06.13. 01:53,0,공군 특혜
83,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,"군기강 문제와 블루 하우스의 메롱 상태, 국회의 멍충이 행동에 국민들이 아주 힘들다! 이게 국가냐? 앙??!!",2,4,2020.06.13. 01:18,4,공군 특혜
84,경향신문,"title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
title    빨래 심부름·1인실 사용··· 공군 부대 '금수저 병사' 특혜 의혹에 공군 감찰 착수
Name: 1, dtype: object",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0003014622,닭순시리도 1인실에서 방빼라 먼 특권이냐?,7,1,2020.06.13. 01:16,0,공군 특혜
