,doc_id,query,press,title,ex_url,in_url,content,is_relation,master,time_written,n_comments
10,공군 황제202006120011,공군 황제,노컷뉴스,"""부사관에 빨래 심부름""…공군 '황제 병사' 감사 착수",https://www.nocutnews.co.kr/news/5360421,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=079&aid=0003371455,"
靑 청원게시판에 '서울 공군 부사관' 폭로 글 올려""아버지가 대기업 회장""…무단 이탈, 1인 생활관 등 의혹 제기[CBS노컷뉴스 정영철 기자]


원본보기

(사진=게티이미지뱅크)서울 지역의 한 공군부대에서 각종 특혜를 누리는 '황제 병사' 의혹이 제기돼 공군이 감사에 착수했다.12일 청와대 국민청원 게시판에는 자신을 서울 금천구 지역의 한 공군 부대 부사관이라고 밝힌 한 군인은 글이 올라와 있다.그는 ""우리 부대에서 부모의 재력 때문에 특정 병사에게 특혜를 주고 이를 묵인 방조해오는 등의 비위 행위를 폭로하려고 한다""며 청원을 올렸다.이 군인은 ""해당 병사가 부대에 전입을 왔을 때 병사들과 부사관 선배들 사이에서 해당 병사의 아버지가 모 대기업 회장이라는 얘기가 돌았다""면서 ""최근까지도 해당 병사의 부모는 밤낮으로 부사관 선후배들에게 아들의 병영생활 문제에 개입해달라고 전화를 한다고 한다""고 밝혔다.해당 부사관은 문제의 병사가 빨래와 음용수 배달은 상급자인 부사관에게 시키고 외출증 없이 근무지를 이탈했다는 등의 의혹을 제기했다.그는 ""처음에 부대에 '병사 빨래랑 물 배달을 재정처 아무개 부사관이 하더라'하는 소문을 들었을 때 믿지 않았다""며 ""이를 수 차례 목격했다는 부사관 후배와 병사들의 말을 듣고는 생각이 바뀌었다""고 전했다. 그는 ""증언의 요지는 '해당 병사가 매주 토요일 아침에 빨래를 부대 밖으로 반출해서 가족 비서에게 세탁을 해오게 하고 빨래와 음용수를 받아오는 과정에 부사관을 사역시키더라'는 것""이라며 ""우리 부대 참모 사이에서는 '이 사역에 간부를 동원하는 일을 아예 양성화하자'는 얘기까지 돌고 있다""고 했다.그는 또 ""병사와 관련된 부사관 선후배의 말에 따르면 해당 병사는 생활관원들과의 불화를 이유로 1인실 '황제 생활관'을 쓰고 있다고 한다""며 ""에어컨 온도가 너무 낮아서 냉방병에 걸렸기 때문이라는데 해당 병사는 팬티 바람으로 생활관에서 지낸다고 한다""고 주장했다.아울러 ""부대 체육대회 때 외진 외출증 없이 탈영을 했다"" ""해당 병사가 자꾸 외진 나가서 아빠랑 밥 먹었다는 얘기를 한다""는 등의 병사들의 전언도을 소개했다. 이와 관련해 공군 관계자는 ""정확한 사실관계를 감찰을 통해 확인 중""이라고 말했다.▶ 확 달라진 노컷뉴스▶ 클릭 한 번이면 노컷뉴스 구독!▶ 보다 나은 세상, 노컷브이와 함께steel@cbs.co.kr저작권자 © CBS 노컷뉴스 무단전재 및 재배포 금지
		",1,공군 황제202006120009,2020-06-12 16:11:03,
11,공군 황제202006120012,공군 황제,YTN,"""병사가 1인실 사용""...공군, '황제 병사' 의혹 감사 착수",https://www.ytn.co.kr/_ln/0101_202006121436008985,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001451744,"
			서울의 한 공군부대에서 복무 중인 병사가 1인 생활관을 쓰고 외출증 없이 외출하는 '황제 병사' 생활을 하고 있다는 의혹 제기 글이 청와대 국민청원 게시판에 올라왔습니다.자신을 서울 금천구 공군부대 부사관이라고 소개한 글쓴이는, 특정 병사에게 특혜를 주고 묵인 방조하는 비위 행위를 폭로한다며 이같이 밝혔습니다.청원자는 해당 병사가 부대 전입됐을 때 그 아버지가 한 대기업 회장이라는 소문이 돌았고, 최근까지도 병사 부모들이 부사관들에게 전화해 아들의 병영생활에 개입해달라고 요구했다고 주장했습니다.청원자는 그러면서, 해당 병사가 빨래와 물 배달을 부사관에게 시키고, 다른 병사들과의 불화를 이유로 1인실을 쓰고 있으며, 외출증 없이 부대 밖으로 나가는 특혜를 누렸다고 주장했습니다.이에 대해 공군 관계자는 해당 부대 상급부대인 방공유도탄사령부에서 정확한 사실관계를 파악하기 위해 감사를 시작했다고 밝혔습니다.[저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지] ▶ 이 시각 코로나19 확진자 현황을 확인하세요.  ▶ 대한민국 대표 뉴스 채널 YTN 생방송보기  ▶ 네이버에서 YTN 뉴스 채널 구독하기 
",1,공군 황제202006120009,2020-06-12 14:36:00,
12,공군 황제202006120013,공군 황제,서울경제,"""1인 생활관·간부 심부름""···회장 아들의 '공군 황제 군생활' 의혹",https://www.sedaily.com/NewsView/1Z3ZZXI0B9,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=011&aid=0003752775,"



원본보기

/청와대 국민청원 게시판[서울경제] 모 대기업 회장의 아들로 알려진 한 공군 부대 군인이 부모의 재력을 이용해 부사관에게 빨래와 음용수 배달을 시키거나 ‘1인 생활관’을 쓰는 등 특혜를 누리고 있다는 청와대 국민청원이 제기돼 공군이 감사에 착수했다.12일 청와대 국민청원 게시판에 따르면 자신을 20년 동안 공군에서 복무 중인 부사관이라고 밝힌 한 군인은 ‘금천구 공군 부대의 비위 행위를 폭로합니다’라는 제목의 청원 글에서 “우리 부대에서 부모의 재력 때문에 특정 병사에게 특혜를 주고 이를 묵인 방조해오는 등의 비위 행위를 폭로하려고 한다”고 적었다.청원인은 “부사관 선후배들이 더는 부당한 압력에 휘둘리지 않고 당당하게 직업군인으로서 복무하기를 바라는 마음, 부대가 자정하려는 의지도 능력도 없다는 판단 때문에 (청와대 게시판을 통해) 이를 폭로하려 한다”며 “병사들에게 돌고 있는 소문 중에서 일부 사실을 확인했을 때는 군생활이 전부 부정당하는 참담함을 느꼈다”고 입을 열었다.그러면서 “해당 병사가 부대에 전입을 왔을 때 병사들과 부사관 선배들 사이에서 해당 병사의 아버지가 모 대기업 회장이라는 얘기가 돌았다”며 “아마 특혜를 준 것도 이를 묵인 방조한 것도 모두 부모의 재력 때문이 아닌가 생각한다. 최근까지도 해당 병사의 부모는 밤낮으로 부사관 선후배들에게 아들의 병영생활 문제에 개입해달라고 전화를 한다고 한다”고 밝혔다.청원인은 해당 병사가 빨래와 음용수 배달을 부사관에게 시키거나 ‘1인 황제 생활관’을 사용하고, 외출증 없이 근무지를 이탈했다는 등의 의혹을 제기했다.그는 “처음에 부대에 ‘병사 빨래랑 물 배달을 재정처 아무개 부사관이 하더라’ 하는 소문을 들었을 때 믿지 않았다. 그런데 이를 수차례 목격했다는 부사관 후배와 병사들의 말을 듣고는 생각이 바뀌었다”며 “증언의 요지는 ‘해당 병사가 자신의 빨래를 부대 세탁시설에서 하지 않고 부대 밖으로 반출, 가족 비서에게 세탁을 맡기는 과정에서 부사관을 사역시키더라’하는 것이었다”고 폭로했다.이어 “병사와 관련된 부사관 선후배의 말에 따르면 해당 병사는 생활관원들과의 불화를 이유로 1인실 ‘황제 생활관’을 쓰고 있다고 한다”며 “에어컨 온도가 너무 낮아서 냉방병에 걸렸기 때문이라는데 해당 병사는 팬티 바람으로 생활관에서 지낸다고 한다. 제가 군생활을 20년 동안 하면서 생활관을 혼자 쓰는 건 처음 본다”고 주장했다.해당 병사가 무단으로 부대를 이탈했다는 의혹도 제기했다. 청원인은 “6월 초부터 병사들이 사무실에서 해당 병사의 외부진료와 관련된 얘기를 하기 시작했다”며 “수도통합병원이 17시30분에 닫는데 21시30분까지 외출증은 끊어준 것과 외진을 목적으로 외출을 해놓고 수시로 가족과 불법면회를 한다는 것은 이해가 가지 않는다”고 지적했다.그러면서 ‘부대 체육대회 때 외진 외출증 없이 탈영을 했다’ ‘해당 병사가 자꾸 외진 나가서 아빠랑 밥 먹었다는 얘기를 한다’ 등 부대 내 전언을 소개했다. 이밖에도 ▲생활관 샤워실 공사를 병사 부모가 지시했다는 의혹 ▲재벌 부모가 밤마다 부대에 전화를 한다는 의혹 ▲현 부대로 전입돼 온 배경에 대한 의혹 등도 제기했다.청원인은 “부모의 재력 때문에 온갖 특혜를 손에 쥐어다 주고 이를 어떠한 간부도 문제 제기하지 않고 청탁에 응하는 그 모습을 부사관 선후배들에게 미안해서라도 가만 보고 있을 수는 없다”며 “부디 이번 감찰은 국방부 주관으로 시행해서 올곧은 방향으로 우리 부대가 바뀌기 바란다. 직을 걸고 정말 간곡히 부탁드린다”고 호소했다./조예리기자 sharp@sedaily.com[서울경제 바로가기]▶ 네이버 채널에서 '서울경제' 구독해주세요!▶ [서울포럼 2020] 과학기술 초격차가 답이다저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지
		",1,공군 황제202006120009,2020-06-12 16:44:01,
13,공군 황제202006120014,공군 황제,뉴스1,"회장님 아들 황제 군생활 논란에…공군 ""본부서 직접 감사""(종합)",https://www.news1.kr/articles/?3963936,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=421&aid=0004692977,"
무단 탈영에 1인 생활관…부대 전입 과정에도 의혹공군 ""조사 착수, 결과 따라 엄중 처벌""


원본보기

© News1 DB(서울=뉴스1) 배상은 기자 = 공군 모 부대에서 대기업 회장 아들이 현역병임에도 간부들에 심부름을 시키는 등 '황제 군생활'을 하고 있다는 청와대 국민청원이 제기돼 공군이 감사에 착수했다.   공군은 논란이 확대되자 ""상황의 엄중함을 고려해 감찰 조사 주관을 공군본부로 상향했다""고 밝혔다. 이는 원인철 공군참모총장이 직접 지시한 것으로 알려졌다.12일 청와대 국민청원 게시판에 따르면, 자신을 서울 금천구 지역의 한 공군 부대 부사관이라고 밝힌 한 군인은 전날 ""우리 부대에서 부모의 재력 때문에 특정 병사에게 특혜를 주고 이를 묵인 방조해오는 등의 비위 행위를 폭로하려고 한다""며 관련 내용의 글을 올렸다. 해당 글은 ""해당 병사가 부대에 전입을 왔을 때 병사들과 부사관 선배들 사이에서 해당 병사의 아버지가 모 대기업 회장이라는 얘기가 돌았다""고 했다. 그러면서 이 문제의 대기업 회장 아들이 ""매주 토요일 아침에 빨래를 부대 밖으로 반출해서 가족 비서에게 세탁을 해오게 하고 빨래와 음용수를 받아오는 과정에 부사관을 사역시키고 있다""고 주장했다. 심지어 신종코로나바이러스감염증(코로나19)으로 인해 병사 뿐 아니라 간부들도 외부인과 접촉을 최소화하라는 지침이 내려졌던 시기에도 부사관들이 빨래와 물 배달을 위해 매주 외부인인 비서를 만나왔다는 것이다. 청원자는 또 해당 부대 관련 부사관 선후배의 말이라며 문제의 병사가 생활관원들과의 불화를 이유로 1인실에서 '황제 생활관'을 쓰고 있다고 주장했다. 그는 ""에어컨 온도가 너무 낮아서 냉방병에 걸렸기 때문이라는데 해당 병사는 팬티 바람으로 생활관에서 지낸다고 한다""며 ""군생활을 20년동안 하면서 생활관을 혼자 쓰는건 처음 본다""고 적었다. 그러면서 부대에서 문제가 제기될 것을 우려해 조기전역한 병사를 생활관 명부에 넣어 이 사실을 은폐하고 있다고 주장했다. 청원자는 해당 병사가 외출증 없이 장시간 외출하고 수시로 가족과 불법 면회를 하는 등 무단 탈영 의혹도 있다며 사실 파악을 위한 감찰을 요구했다. 청원자는 ""최근까지도 해당 병사의 부모는 밤낮으로 부사관 선후배들에게 아들의 병영생활 문제에 개입해달라고 전화를 한다고 한다""며 당초 해당 부대에 이 병사가 전입온 과정 자체에도 의혹을 제기했다.선임병사가 전역이 한참 남았음에도 공군 본부에서 배속을 보내 갑자기 결원이 생기면서 해당 병사가 갑자기 이 부대에 오게 됐다는 것이다. 청원자는 당시 상황을 볼때 해당 병사가 ""서울 한복판에 위치한 부대로 전입올 이유가 없다고 생각된다""며 ""내부고발자로 색출당했을때 어디서부터 압력이 내려올지 가늠조차 어렵다""고 했다. 공군 측은 해당 사안과 관련 당초 상급 부대인 방공유도탄사령부 차원에서 감사를 진행할 예정이었다. 그러나 청원글을 보고받은 원인철 참모총장은 사안이 매우 엄중하다는 판단에 따라 공군본부로 감찰 주관처를 상향했다. 공군은 조사 결과에 따라 법과 규정에 의거 엄정하게 조치한다는 방침이다.baebae@news1.kr▶ 네이버 메인에서 [뉴스1] 구독하기!▶  뉴스1 바로가기 ▶  코로나19 뉴스 © 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지
		",1,공군 황제202006120009,2020-06-12 18:08:29,
14,공군 황제202006120015,공군 황제,허프포스트코리아,서울 금천구 공군 부대에서 대기업 회장 아들이 '황제 군 생활'을 한다는 폭로가 나왔다,https://www.huffingtonpost.kr/entry/army-gapjil-disclose_kr_5ee33b43c5b609f241c94ecd?utm_id=naver,,,1,공군 황제202006120009,2020.06.12,
15,공군 황제202006120016,공군 황제,법률방송뉴스,"""부모 재력으로 '황제 군생활' 병사"" 국민청원 파문... 공군 ""상급부대 감찰""",http://www.ltn.kr/news/articleView.html?idxno=28694,,,1,공군 황제202006120009,2020.06.12,
16,공군 황제202006120017,공군 황제,한스경제,공군부대서 ‘황제 병사’ 논란…병사 빨래를 간부가 받아와,http://www.sporbiz.co.kr/news/articleView.html?idxno=446604,,,1,공군 황제202006120009,2020.06.12,
17,공군 황제202006120018,공군 황제,녹색경제신문,"'회장님 아들의 황제 군대생활' 청와대 국민청원, 공군 부사관이 직접 폭로...감찰 착수",http://www.greened.kr/news/articleView.html?idxno=255922,,,1,공군 황제202006120009,2020.06.12,
18,공군 황제202006120025,공군 황제,시사뉴스,"황제복무 공군 사병, 나이스그룹 아들?",https://www.sisa-news.com/news/article.html?no=127544,,,0,,2020.06.12,
19,공군 황제202006120026,공군 황제,한국정경신문,"공군부대 황제병사 논란, 1인실 사용·무단외출 등..신용평가업체 부회장 아들 의혹",http://kpenews.com/View.aspx?No=871917,,,0,,2020.06.12,
20,공군 황제202006130001,공군 황제,JTBC,공군 '황제 병사'…1인실 이용 등 일부 의혹 확인,http://news.jtbc.joins.com/article/article.aspx?news_id=NB11955078,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=437&aid=0000240391,"
1. 공군 '황제 병사'는 신용평가업체 부회장 아들[앵커]서울의 한 공군부대에서, 특정 병사에게 부대가 각종 복무 특혜를 줘 왔다는 의혹이 제기됐습니다. 지목된 병사는 한 신용평가업체 부회장의 아들로 알려졌습니다.강현석 기자가 보도합니다.[기자]'공군 부대의 비위를 폭로한다'는 내용으로 최근 청와대 국민청원 게시판에 올라온 글입니다.병사가 간부급인 부사관에게 빨래와 물 배달을 시켰고 혼자 이른바 '황제 생활관'을 쓰는가 하면, 외출증 없이 부대 밖으로 나갔다는 의혹 등이 담겼습니다.지목된 병사는 한 대형 신용평가업체 부회장의 아들인 것으로 전해졌습니다.해당 회사는 기업 신용평가 등 신용정보사업과 금융서비스사업을 주로 하는 기업입니다. 공군은 상급부대가 아닌 공군본부에서 직접 나서 이번 사안을 감찰하고 있다고 밝혔습니다.이 과정에서 실제 냉방병 등 질환으로 1인실을 썼고 세탁 심부름을 시킨 것도 확인된 걸로 전해졌습니다.또 병사 부모가 샤워실 공사를 지시하고 부대 전입과정에도 개입됐다는 의혹 등에 대해서도 확인에 나선 것으로 알려졌습니다.(화면출처 : 청와대 국민청원 게시판)2. 신규 확진 49명…43명이 '수도권 감염'어제(12일) 코로나19 확진자 49명이 새로 나왔습니다. 질병관리본부는, 해외 유입 사례 5명과 충남 지역에서 나온 1명을 제외한 43명이 서울과 경기, 인천 등 수도권 지역에서 나왔다고 밝혔습니다. 이로써 현재 격리 치료 중인 코로나19 환자는 모두 1,083명으로 늘었습니다.3. 서울대 ""나경원 아들 제1저자 문제없다""서울대가 오늘(13일) 나경원 전 미래통합당 의원의 아들 김모씨가 서울대 의대 연구 발표문에 제1저자로 등재된 것에 문제가 없다는 결론을 내렸습니다. 서울대 연구진실성위원회는 김씨가 제1저자로 이름을 올린 '광전용적맥파와 심탄동도를 활용한 심박출량의 타당성에 대한 연구' 발표문에 대해 김씨가 연구를 수행해 직접 작성했다고 판단했습니다. 김씨는 앞서 2015년 미국의 한 콘퍼런스에 게시된 발표문 2건에 각각 제1저자와 제4저자로 등재돼 특혜 논란이 제기됐습니다.4. 제주·남부 내일까지 많은 비…서울 낮 32도토요일인 오늘은 제주와 남부 지방을 중심으로 많은 비가 내리는 가운데 서울은 낮 기온이 32도로 올라 어제보다 더 덥겠습니다. 내일 아침까지 충청 남부와 남부지방 제주도를 중심으로 돌풍과 천둥 번개를 동반한 강한 비가 내리겠습니다. 미세먼지 농도는 전국이 '좋음∼보통' 수준 보이겠습니다.강현석 기자 (kang.hyunseok@jtbc.co.kr) [영상편집: 박인서]▶나도 모르게 내 돈이…토스 '결제 사고' 논란▶시청자와 함께! JTBC 뉴스 제보하기Copyright by JTBC(http://jtbc.joins.com) All Rights Reserved. 무단 전재 및 재배포 금지
		",1,공군 황제202006130001,2020-06-13 12:09:07,
